show_id,title,type,genre,release_year,end_year,episodes,seasons,duration,rating,votes,description,director,cast,network,country,language,certificate,status,imdb_id,poster_url,mood,viewing_condition,keywords
TV_00081,Beyond Chronicles,TV Series,Adventure,2025,,110,1,44,8.4,585205,A lighthearted adventure tv series perfect for binge_watching. This lighthearted series explores themes of mystery.,Director Johnson,Matthew Perry and Lisa Kudrow,Starz,Canada,French,TV-MA,Cancelled,tt3892706,https://example.com/posters/tv_81.jpg,lighthearted,binge_watching,"lighthearted,binge_watching,adventure"
TV_00082,A Show,Documentary Series,Fantasy,1961,1969.0,112,14,30,7.7,207448,A mysterious fantasy documentary series perfect for family_time. This mysterious series explores themes of adventure.,Director Davis,Jennifer Aniston and Lisa Kudrow,Showtime,UK,English,TV-PG,Cancelled,tt9038611,https://example.com/posters/tv_82.jpg,mysterious,family_time,"mysterious,family_time,fantasy"
TV_00083,The Show,TV Series,Musical,1976,1979.0,129,9,57,6.9,250930,A lighthearted musical tv series perfect for workout. This lighthearted series explores themes of discovery.,Director Williams,Courteney Cox and Lisa Kudrow,Showtime,Canada,Spanish,TV-14,Ongoing,tt5448570,https://example.com/posters/tv_83.jpg,lighthearted,workout,"lighthearted,workout,musical"
TV_00084,The Bad,TV Mini Series,Crime,1997,,133,14,44,6.5,59121,A calm crime tv mini series perfect for workout. This calm series explores themes of adventure.,Director Williams,Courteney Cox and Lisa Kudrow,NBC,Brazil,English,TV-G,Ended,tt1620820,https://example.com/posters/tv_84.jpg,calm,workout,"calm,workout,crime"
TV_00085,The Tales,TV Movie,Western,1958,,199,9,27,3.5,833353,A melancholic western tv movie perfect for family_time. This melancholic series explores themes of friendship.,Director Johnson,Courteney Cox and David Schwimmer,BBC,Spain,Korean,TV-G,Ongoing,tt7955533,https://example.com/posters/tv_85.jpg,melancholic,family_time,"melancholic,family_time,western"
TV_00086,Game of Thrones,TV Movie,Drama,2024,,22,3,38,7.5,859724,A romantic drama tv movie perfect for workout. This romantic series explores themes of love.,Director Davis,Courteney Cox and Lisa Kudrow,ABC,UK,Japanese,TV-PG,Ongoing,tt4209061,https://example.com/posters/tv_86.jpg,romantic,workout,"romantic,workout,drama"
TV_00087,In Show,Documentary Series,Adventure,1951,,184,15,55,7.5,786169,A romantic adventure documentary series perfect for date_night. This romantic series explores themes of friendship.,Director Smith,Matthew Perry and David Schwimmer,HBO,Norway,Spanish,TV-MA,Ongoing,tt2888845,https://example.com/posters/tv_87.jpg,romantic,date_night,"romantic,date_night,adventure"
TV_00088,In Chronicles,TV Series,Reality,1988,1991.0,65,11,32,3.2,510672,A intense reality tv series perfect for weekend_marathon. This intense series explores themes of adventure.,Director Johnson,Jennifer Aniston and Lisa Kudrow,Showtime,Norway,French,TV-MA,Ended,tt2202739,https://example.com/posters/tv_88.jpg,intense,weekend_marathon,"intense,weekend_marathon,reality"
TV_00089,Breaking Thrones,TV Special,Drama,1997,,128,14,26,4.2,154659,A thoughtful drama tv special perfect for cozy_night. This thoughtful series explores themes of redemption.,Director Brown,Jennifer Aniston and Lisa Kudrow,CBS,UK,French,TV-14,Released,tt2613563,https://example.com/posters/tv_89.jpg,thoughtful,cozy_night,"thoughtful,cozy_night,drama"
TV_00090,In Show,TV Series,Biography,1958,,47,9,47,7.6,163370,A inspiring biography tv series perfect for weekend_marathon. This inspiring series explores themes of friendship.,Director Smith,Matthew Perry and Matt LeBlanc,Disney+,France,Spanish,TV-G,Ongoing,tt8778612,https://example.com/posters/tv_90.jpg,inspiring,weekend_marathon,"inspiring,weekend_marathon,biography"
TV_00091,The Tales,TV Mini Series,Romance,2021,,85,2,45,5.7,748452,A uplifting romance tv mini series perfect for focused_watching. This uplifting series explores themes of redemption.,Director Johnson,Matthew Perry and David Schwimmer,HBO,France,Japanese,TV-PG,Ended,tt8595627,https://example.com/posters/tv_91.jpg,uplifting,focused_watching,"uplifting,focused_watching,romance"
TV_00092,Parks and Recreation,TV Movie,Comedy,1984,1987.0,193,7,45,7.4,864168,A melancholic comedy tv movie perfect for weekend_marathon. This melancholic series explores themes of mystery.,Director Smith,Matthew Perry and Matt LeBlanc,FX,Japan,French,TV-14,Ongoing,tt3356774,https://example.com/posters/tv_92.jpg,melancholic,weekend_marathon,"melancholic,weekend_marathon,comedy"
TV_00093,The Chronicles,Documentary Series,Fantasy,1983,1990.0,160,15,21,9.0,852056,A melancholic fantasy documentary series perfect for bedtime. This melancholic series explores themes of redemption.,Director Brown,Matthew Perry and Lisa Kudrow,FX,Denmark,French,TV-14,Released,tt9469197,https://example.com/posters/tv_93.jpg,melancholic,bedtime,"melancholic,bedtime,fantasy"
TV_00094,The Tales,Documentary Series,Reality,1940,1944.0,41,11,28,8.3,505500,A exciting reality documentary series perfect for workout. This exciting series explores themes of friendship.,Director Williams,Courteney Cox and Lisa Kudrow,Showtime,Brazil,French,TV-MA,Ended,tt1855494,https://example.com/posters/tv_94.jpg,exciting,workout,"exciting,workout,reality"
TV_00095,The Series,TV Special,Horror,1977,1979.0,44,12,37,5.3,309080,A dark horror tv special perfect for binge_watching. This dark series explores themes of discovery.,Director Smith,Jennifer Aniston and Lisa Kudrow,Netflix,South Korea,Korean,TV-MA,Ongoing,tt8846913,https://example.com/posters/tv_95.jpg,dark,binge_watching,"dark,binge_watching,horror"
TV_00096,Friends,TV Series,Comedy,2007,,62,12,30,6.7,387831,A exciting comedy tv series perfect for study_break. This exciting series explores themes of discovery.,Director Brown,Jennifer Aniston and Lisa Kudrow,Apple TV+,Australia,Spanish,TV-MA,Released,tt4626819,https://example.com/posters/tv_96.jpg,exciting,study_break,"exciting,study_break,comedy"
TV_00097,The Show,TV Special,Sport,1973,1981.0,82,5,31,4.6,572794,A uplifting sport tv special perfect for rainy_day. This uplifting series explores themes of discovery.,Director Johnson,Jennifer Aniston and Matt LeBlanc,ABC,Spain,French,TV-G,Cancelled,tt4957247,https://example.com/posters/tv_97.jpg,uplifting,rainy_day,"uplifting,rainy_day,sport"
TV_00098,The Show,Documentary Series,Fantasy,1941,1942.0,101,3,43,7.9,340507,A melancholic fantasy documentary series perfect for sunny_day. This melancholic series explores themes of love.,Director Davis,Jennifer Aniston and David Schwimmer,ABC,Mexico,Korean,TV-G,Released,tt7872257,https://example.com/posters/tv_98.jpg,melancholic,sunny_day,"melancholic,sunny_day,fantasy"
TV_00099,Game of Bad,TV Movie,Drama,2001,2009.0,4,7,35,5.3,446508,A exciting drama tv movie perfect for weekend_marathon. This exciting series explores themes of adventure.,Director Johnson,Jennifer Aniston and David Schwimmer,HBO,Germany,English,TV-G,Ended,tt5795220,https://example.com/posters/tv_99.jpg,exciting,weekend_marathon,"exciting,weekend_marathon,drama"
TV_00100,The Dead,TV Mini Series,Drama,1955,,113,5,43,3.8,217067,A calm drama tv mini series perfect for sunny_day. This calm series explores themes of redemption.,Director Smith,Matthew Perry and Matt LeBlanc,Paramount+,Australia,French,TV-G,Ended,tt7340344,https://example.com/posters/tv_100.jpg,calm,sunny_day,"calm,sunny_day,drama"
TV_00101,The Chronicles,TV Movie,Animation,2006,2013.0,186,7,38,3.2,728875,A dark animation tv movie perfect for family_time. This dark series explores themes of discovery.,Director Davis,Jennifer Aniston and Lisa Kudrow,Apple TV+,Norway,English,TV-14,Ended,tt6780816,https://example.com/posters/tv_101.jpg,dark,family_time,"dark,family_time,animation"
TV_00102,The Thrones,Documentary Series,Drama,1984,1994.0,117,8,30,3.5,22321,A inspiring drama documentary series perfect for date_night. This inspiring series explores themes of adventure.,Director Smith,Matthew Perry and Lisa Kudrow,HBO,Australia,Korean,TV-PG,Cancelled,tt2128416,https://example.com/posters/tv_102.jpg,inspiring,date_night,"inspiring,date_night,drama"
TV_00103,The Show,TV Special,History,1968,1978.0,143,7,46,6.5,283366,A calm history tv special perfect for bedtime. This calm series explores themes of mystery.,Director Brown,Courteney Cox and Lisa Kudrow,BBC,Brazil,Japanese,TV-14,Ongoing,tt4952385,https://example.com/posters/tv_103.jpg,calm,bedtime,"calm,bedtime,history"
TV_00104,Beyond Series,TV Series,Romance,1994,1998.0,46,9,45,3.1,870011,A funny romance tv series perfect for rainy_day. This funny series explores themes of discovery.,Director Williams,Courteney Cox and David Schwimmer,BBC,Germany,Japanese,TV-G,Released,tt5839224,https://example.com/posters/tv_104.jpg,funny,rainy_day,"funny,rainy_day,romance"
TV_00105,Better Call Saul,Documentary Series,Crime,1984,1986.0,18,2,40,6.9,613893,A inspiring crime documentary series perfect for workout. This inspiring series explores themes of discovery.,Director Williams,Jennifer Aniston and Lisa Kudrow,Disney+,France,Spanish,TV-PG,Ongoing,tt1341806,https://example.com/posters/tv_105.jpg,inspiring,workout,"inspiring,workout,crime"
TV_00106,In Show,TV Special,Biography,1995,1999.0,147,5,39,5.6,311428,A funny biography tv special perfect for cozy_night. This funny series explores themes of adventure.,Director Davis,Jennifer Aniston and Lisa Kudrow,AMC,South Korea,Japanese,TV-MA,Ended,tt1124909,https://example.com/posters/tv_106.jpg,funny,cozy_night,"funny,cozy_night,biography"
TV_00107,Breaking Thrones,TV Mini Series,Drama,1995,1997.0,200,6,56,6.6,77939,A uplifting drama tv mini series perfect for workout. This uplifting series explores themes of mystery.,Director Johnson,Jennifer Aniston and Matt LeBlanc,BBC,UK,English,TV-PG,Cancelled,tt7325776,https://example.com/posters/tv_107.jpg,uplifting,workout,"uplifting,workout,drama"
TV_00108,The Show,TV Series,Animation,1992,1996.0,58,7,31,9.4,77926,A calm animation tv series perfect for bedtime. This calm series explores themes of love.,Director Johnson,Courteney Cox and Lisa Kudrow,CBS,Brazil,Korean,TV-14,Cancelled,tt6625914,https://example.com/posters/tv_108.jpg,calm,bedtime,"calm,bedtime,animation"
TV_00109,In Tales,TV Series,Horror,1957,,114,8,34,5.0,605763,A funny horror tv series perfect for weekend_marathon. This funny series explores themes of discovery.,Director Johnson,Jennifer Aniston and Matt LeBlanc,Amazon Prime,Denmark,Korean,TV-G,Ended,tt6497006,https://example.com/posters/tv_109.jpg,funny,weekend_marathon,"funny,weekend_marathon,horror"
TV_00110,The Dead,Documentary Series,Drama,2001,,147,14,24,4.9,523338,A romantic drama documentary series perfect for rainy_day. This romantic series explores themes of mystery.,Director Johnson,Jennifer Aniston and Matt LeBlanc,Peacock,India,English,TV-MA,Released,tt3527004,https://example.com/posters/tv_110.jpg,romantic,rainy_day,"romantic,rainy_day,drama"
TV_00111,The Series,Documentary Series,Romance,1942,,192,5,59,8.1,179523,A mysterious romance documentary series perfect for family_time. This mysterious series explores themes of adventure.,Director Brown,Jennifer Aniston and Matt LeBlanc,Netflix,Spain,English,TV-14,Cancelled,tt8459841,https://example.com/posters/tv_111.jpg,mysterious,family_time,"mysterious,family_time,romance"
TV_00112,A Show,Documentary Series,Action,2015,2019.0,104,13,51,6.0,904191,A inspiring action documentary series perfect for study_break. This inspiring series explores themes of love.,Director Williams,Courteney Cox and Lisa Kudrow,Disney+,UK,Spanish,TV-MA,Released,tt4764692,https://example.com/posters/tv_112.jpg,inspiring,study_break,"inspiring,study_break,action"
TV_00113,The Series,TV Series,Biography,1954,1963.0,91,12,57,7.8,11987,A dramatic biography tv series perfect for sunny_day. This dramatic series explores themes of adventure.,Director Brown,Courteney Cox and Matt LeBlanc,HBO,Norway,French,TV-G,Ended,tt2055488,https://example.com/posters/tv_113.jpg,dramatic,sunny_day,"dramatic,sunny_day,biography"
TV_00114,The Tales,TV Series,History,2019,2020.0,75,6,32,5.2,639924,A funny history tv series perfect for rainy_day. This funny series explores themes of mystery.,Director Davis,Jennifer Aniston and Lisa Kudrow,Disney+,France,English,TV-PG,Released,tt7916112,https://example.com/posters/tv_114.jpg,funny,rainy_day,"funny,rainy_day,history"
TV_00115,Brooklyn Nine-Nine,TV Series,Comedy,1982,1990.0,51,6,50,7.6,317903,A mysterious comedy tv series perfect for sunny_day. This mysterious series explores themes of mystery.,Director Brown,Courteney Cox and Matt LeBlanc,ABC,Spain,Japanese,TV-14,Ended,tt4061459,https://example.com/posters/tv_115.jpg,mysterious,sunny_day,"mysterious,sunny_day,comedy"
TV_00116,A Chronicles,Documentary Series,Adventure,1960,1962.0,100,13,47,4.3,901251,A mysterious adventure documentary series perfect for cozy_night. This mysterious series explores themes of love.,Director Williams,Courteney Cox and David Schwimmer,BBC,UK,Korean,TV-MA,Cancelled,tt8367584,https://example.com/posters/tv_116.jpg,mysterious,cozy_night,"mysterious,cozy_night,adventure"
TV_00117,Beyond Tales,TV Special,Romance,2000,2007.0,19,9,34,8.8,433878,A uplifting romance tv special perfect for binge_watching. This uplifting series explores themes of friendship.,Director Davis,Matthew Perry and Lisa Kudrow,BBC,India,Korean,TV-14,Ongoing,tt8757399,https://example.com/posters/tv_117.jpg,uplifting,binge_watching,"uplifting,binge_watching,romance"
TV_00118,In Show,TV Movie,Fantasy,1992,2002.0,173,5,45,3.9,378823,A melancholic fantasy tv movie perfect for binge_watching. This melancholic series explores themes of mystery.,Director Smith,Courteney Cox and David Schwimmer,Amazon Prime,Germany,French,TV-MA,Cancelled,tt4773769,https://example.com/posters/tv_118.jpg,melancholic,binge_watching,"melancholic,binge_watching,fantasy"
TV_00119,In Tales,TV Series,Mystery,1942,1952.0,4,12,30,5.8,834860,A dark mystery tv series perfect for date_night. This dark series explores themes of discovery.,Director Johnson,Jennifer Aniston and Matt LeBlanc,Showtime,Sweden,Korean,TV-PG,Ended,tt6382644,https://example.com/posters/tv_119.jpg,dark,date_night,"dark,date_night,mystery"
TV_00120,In Show,TV Series,Musical,1953,1957.0,139,10,28,6.8,133898,A romantic musical tv series perfect for family_time. This romantic series explores themes of love.,Director Davis,Jennifer Aniston and Lisa Kudrow,NBC,France,English,TV-MA,Cancelled,tt5779450,https://example.com/posters/tv_120.jpg,romantic,family_time,"romantic,family_time,musical"
TV_00121,Beyond Chronicles,TV Special,Musical,1964,,136,3,39,4.6,929446,A intense musical tv special perfect for bedtime. This intense series explores themes of mystery.,Director Johnson,Matthew Perry and Matt LeBlanc,Netflix,Italy,Spanish,TV-14,Ended,tt6975929,https://example.com/posters/tv_121.jpg,intense,bedtime,"intense,bedtime,musical"
TV_00122,Beyond Tales,TV Movie,Documentary,2002,,105,15,30,7.9,174906,A intense documentary tv movie perfect for cozy_night. This intense series explores themes of mystery.,Director Davis,Jennifer Aniston and David Schwimmer,Disney+,South Korea,Spanish,TV-PG,Ongoing,tt5203117,https://example.com/posters/tv_122.jpg,intense,cozy_night,"intense,cozy_night,documentary"
TV_00123,Beyond Series,TV Mini Series,Action,1972,1973.0,127,2,54,4.1,620084,A romantic action tv mini series perfect for cozy_night. This romantic series explores themes of mystery.,Director Brown,Courteney Cox and Lisa Kudrow,Netflix,Brazil,Korean,TV-PG,Cancelled,tt2641630,https://example.com/posters/tv_123.jpg,romantic,cozy_night,"romantic,cozy_night,action"
TV_00124,A Chronicles,TV Series,History,2023,2031.0,125,4,50,7.7,694436,A lighthearted history tv series perfect for weekend_marathon. This lighthearted series explores themes of love.,Director Johnson,Jennifer Aniston and Matt LeBlanc,Amazon Prime,Mexico,Korean,TV-14,Cancelled,tt4008239,https://example.com/posters/tv_124.jpg,lighthearted,weekend_marathon,"lighthearted,weekend_marathon,history"
