book_id,title,author,genre,published_year,pages,description,publisher,language,average_rating,ratings_count,isbn13,isbn10,thumbnail_url,downloads,mood,reading_condition,keywords
BOOK_00101,Through Void,Neil Gaiman,Sci-Fi,1958,421,An peaceful sci-fi book perfect for travel. This peaceful story explores themes of friendship.,Scholastic,English,3.2,73145,9787441842248153,7740403146,https://example.com/covers/book_101.jpg,530918,peaceful,travel,"peaceful,travel,sci-fi"
BOOK_00102,A Adventure,J.K. Rowling,History,1965,293,An romantic history book perfect for morning_read. This romantic story explores themes of friendship.,Scholastic,English,4.8,92470,9787905056872818,1547638435,https://example.com/covers/book_102.jpg,161212,romantic,morning_read,"romantic,morning_read,history"
BOOK_00103,A Adventure,George R.R. Martin,Cooking,1974,451,An mysterious cooking book perfect for beach_read. This mysterious story explores themes of growth.,Macmillan,English,4.6,49960,9782780900184457,8415344893,https://example.com/covers/book_103.jpg,130934,mysterious,beach_read,"mysterious,beach_read,cooking"
BOOK_00104,Beyond Adventure,J.K. Rowling,Comedy,1962,380,An melancholic comedy book perfect for bedtime. This melancholic story explores themes of discovery.,Cambridge University Press,English,3.2,95930,9783110378665001,4845125987,https://example.com/covers/book_104.jpg,26945,melancholic,bedtime,"melancholic,bedtime,comedy"
BOOK_00105,A Adventure,Gabriel Garcia Marquez,Thriller,1992,133,An melancholic thriller book perfect for morning_read. This melancholic story explores themes of friendship.,Hachette,English,3.1,61990,9785601697661901,1367936484,https://example.com/covers/book_105.jpg,850243,melancholic,morning_read,"melancholic,morning_read,thriller"
BOOK_00106,A Adventure,Jane Austen,Biography,1996,775,An dramatic biography book perfect for rainy_day. This dramatic story explores themes of friendship.,HarperCollins,English,3.0,49837,9783742765357136,3607505123,https://example.com/covers/book_106.jpg,159488,dramatic,rainy_day,"dramatic,rainy_day,biography"
BOOK_00107,How to Transform Growth,Ernest Hemingway,Self-Help,1990,131,An relaxing self-help book perfect for study_time. This relaxing story explores themes of mystery.,Scholastic,English,4.1,35475,9787012608306977,8945892426,https://example.com/covers/book_107.jpg,505322,relaxing,study_time,"relaxing,study_time,self-help"
BOOK_00108,The Story,Margaret Atwood,History,1981,392,An thoughtful history book perfect for beach_read. This thoughtful story explores themes of love.,Macmillan,English,4.6,22255,9785711128316218,1872829908,https://example.com/covers/book_108.jpg,233818,thoughtful,beach_read,"thoughtful,beach_read,history"
BOOK_00109,How to Master Peace,Virginia Woolf,Self-Help,2015,533,An thoughtful self-help book perfect for bedtime. This thoughtful story explores themes of love.,Oxford University Press,English,4.6,21344,9782667787855364,8053903210,https://example.com/covers/book_109.jpg,899512,thoughtful,bedtime,"thoughtful,bedtime,self-help"
BOOK_00110,Soul Story,Chimamanda Ngozi Adichie,Romance,1982,410,An uplifting romance book perfect for sunny_day. This uplifting story explores themes of mystery.,Oxford University Press,English,3.5,73498,9785945745662409,2625865749,https://example.com/covers/book_110.jpg,451079,uplifting,sunny_day,"uplifting,sunny_day,romance"
BOOK_00111,In Story,Toni Morrison,Fantasy,1985,615,An melancholic fantasy book perfect for winter_read. This melancholic story explores themes of discovery.,Penguin Random House,English,4.8,28533,9786017599950394,3345022455,https://example.com/covers/book_111.jpg,862028,melancholic,winter_read,"melancholic,winter_read,fantasy"
BOOK_00112,The Story,Neil Gaiman,Educational,1990,629,An exciting educational book perfect for winter_read. This exciting story explores themes of growth.,Macmillan,English,4.4,88566,9781474102238731,9703918267,https://example.com/covers/book_112.jpg,438367,exciting,winter_read,"exciting,winter_read,educational"
BOOK_00113,The Quest,Kazuo Ishiguro,Fiction,2012,636,An humorous fiction book perfect for rainy_day. This humorous story explores themes of discovery.,Macmillan,English,3.4,21352,9784135766838725,7306078583,https://example.com/covers/book_113.jpg,445668,humorous,rainy_day,"humorous,rainy_day,fiction"
BOOK_00114,Beyond Adventure,J.K. Rowling,Art,2017,312,An dramatic art book perfect for sunny_day. This dramatic story explores themes of friendship.,Scholastic,English,4.9,31381,9785532590174411,5953239220,https://example.com/covers/book_114.jpg,44964,dramatic,sunny_day,"dramatic,sunny_day,art"
BOOK_00115,Heart Dream,Jane Austen,Romance,1968,617,An exciting romance book perfect for sunny_day. This exciting story explores themes of love.,Scholastic,English,3.7,19567,9781899653686776,7036510801,https://example.com/covers/book_115.jpg,935707,exciting,sunny_day,"exciting,sunny_day,romance"
BOOK_00116,In Quest,Ernest Hemingway,Comedy,1956,285,An peaceful comedy book perfect for bedtime. This peaceful story explores themes of friendship.,Hachette,English,3.3,76423,9783059505946613,9106334693,https://example.com/covers/book_116.jpg,310164,peaceful,bedtime,"peaceful,bedtime,comedy"
BOOK_00117,In Journey,Zadie Smith,Cooking,1956,766,An inspiring cooking book perfect for winter_read. This inspiring story explores themes of friendship.,Penguin Random House,English,3.7,56575,9783436612990128,3456773790,https://example.com/covers/book_117.jpg,348712,inspiring,winter_read,"inspiring,winter_read,cooking"
BOOK_00118,Beyond Story,Mark Twain,History,1965,122,An uplifting history book perfect for cozy_night. This uplifting story explores themes of adventure.,Scholastic,English,3.1,66819,9785670549883227,8814795499,https://example.com/covers/book_118.jpg,669875,uplifting,cozy_night,"uplifting,cozy_night,history"
BOOK_00119,Beyond Story,J.R.R. Tolkien,History,2017,140,An dramatic history book perfect for study_time. This dramatic story explores themes of growth.,Penguin Random House,English,4.7,97379,9785188293370920,2249256239,https://example.com/covers/book_119.jpg,512492,dramatic,study_time,"dramatic,study_time,history"
BOOK_00120,Beyond Story,J.K. Rowling,Fiction,1973,520,An dramatic fiction book perfect for morning_read. This dramatic story explores themes of friendship.,Macmillan,English,3.1,65935,9783052710591422,6544441847,https://example.com/covers/book_120.jpg,649789,dramatic,morning_read,"dramatic,morning_read,fiction"
BOOK_00121,Beyond Story,Haruki Murakami,Fiction,2013,113,An educational fiction book perfect for winter_read. This educational story explores themes of friendship.,Hachette,English,4.4,38800,9782280304226118,5802295209,https://example.com/covers/book_121.jpg,788125,educational,winter_read,"educational,winter_read,fiction"
BOOK_00122,In Quest,Stephen King,History,2022,523,An dramatic history book perfect for winter_read. This dramatic story explores themes of discovery.,Oxford University Press,English,4.2,61475,9786337435051897,7768080069,https://example.com/covers/book_122.jpg,338116,dramatic,winter_read,"dramatic,winter_read,history"
BOOK_00123,The Journey,Stephen King,History,1997,733,An inspiring history book perfect for winter_read. This inspiring story explores themes of mystery.,HarperCollins,English,3.0,31760,9784847773742756,2219944364,https://example.com/covers/book_123.jpg,611055,inspiring,winter_read,"inspiring,winter_read,history"
BOOK_00124,In Adventure,J.K. Rowling,Business,2021,167,An melancholic business book perfect for travel. This melancholic story explores themes of friendship.,Penguin Random House,English,4.6,3374,9783007736830818,2936595184,https://example.com/covers/book_124.jpg,132631,melancholic,travel,"melancholic,travel,business"
BOOK_00125,The Journey,J.K. Rowling,Art,1953,281,An exciting art book perfect for travel. This exciting story explores themes of friendship.,HarperCollins,English,4.7,62535,9789999237466283,3379355497,https://example.com/covers/book_125.jpg,485901,exciting,travel,"exciting,travel,art"
BOOK_00126,Beyond Adventure,Chimamanda Ngozi Adichie,Drama,1976,457,An thoughtful drama book perfect for study_time. This thoughtful story explores themes of mystery.,Oxford University Press,English,4.2,85214,9784219290903927,9932503681,https://example.com/covers/book_126.jpg,782041,thoughtful,study_time,"thoughtful,study_time,drama"
BOOK_00127,The Quest,Zadie Smith,Fiction,2002,723,An inspiring fiction book perfect for travel. This inspiring story explores themes of adventure.,Oxford University Press,English,4.1,41837,9783681679592547,6606372531,https://example.com/covers/book_127.jpg,467445,inspiring,travel,"inspiring,travel,fiction"
BOOK_00128,A Adventure,Haruki Murakami,Art,1995,324,An uplifting art book perfect for cozy_night. This uplifting story explores themes of growth.,Penguin Random House,English,4.5,43644,9786762803920385,7261287866,https://example.com/covers/book_128.jpg,858444,uplifting,cozy_night,"uplifting,cozy_night,art"
BOOK_00129,In Quest,J.K. Rowling,Fiction,1968,672,An peaceful fiction book perfect for cozy_night. This peaceful story explores themes of friendship.,Penguin Random House,English,4.2,91233,9782139859236491,2243354679,https://example.com/covers/book_129.jpg,153614,peaceful,cozy_night,"peaceful,cozy_night,fiction"
BOOK_00130,The Future,Ernest Hemingway,Sci-Fi,1993,672,An dramatic sci-fi book perfect for winter_read. This dramatic story explores themes of mystery.,HarperCollins,English,4.8,74296,9787365154204512,7524121404,https://example.com/covers/book_130.jpg,561103,dramatic,winter_read,"dramatic,winter_read,sci-fi"
BOOK_00131,In Adventure,Mark Twain,History,1959,642,An uplifting history book perfect for winter_read. This uplifting story explores themes of adventure.,HarperCollins,English,4.0,94829,9783952305856612,5880283985,https://example.com/covers/book_131.jpg,371042,uplifting,winter_read,"uplifting,winter_read,history"
BOOK_00132,In Quest,Haruki Murakami,Science,2012,289,An educational science book perfect for travel. This educational story explores themes of growth.,Hachette,English,4.0,57931,9782469655509221,9155334334,https://example.com/covers/book_132.jpg,702851,educational,travel,"educational,travel,science"
BOOK_00133,The Quest,Chimamanda Ngozi Adichie,Horror,1986,415,An inspiring horror book perfect for beach_read. This inspiring story explores themes of friendship.,Macmillan,English,4.2,43187,9788667137289358,5852690168,https://example.com/covers/book_133.jpg,817905,inspiring,beach_read,"inspiring,beach_read,horror"
BOOK_00134,The Adventure,Gabriel Garcia Marquez,Fantasy,2021,581,An humorous fantasy book perfect for study_time. This humorous story explores themes of adventure.,Cambridge University Press,English,3.5,33591,9786829286569972,6523799457,https://example.com/covers/book_134.jpg,67143,humorous,study_time,"humorous,study_time,fantasy"
BOOK_00135,Soul Promise,Jane Austen,Romance,1975,642,An thoughtful romance book perfect for travel. This thoughtful story explores themes of discovery.,Penguin Random House,English,4.8,716,9781426209874883,3049680103,https://example.com/covers/book_135.jpg,27586,thoughtful,travel,"thoughtful,travel,romance"
BOOK_00136,A Quest,Jane Austen,Art,1996,524,An inspiring art book perfect for bedtime. This inspiring story explores themes of discovery.,HarperCollins,English,4.0,47979,9782108063041079,5498161587,https://example.com/covers/book_136.jpg,694887,inspiring,bedtime,"inspiring,bedtime,art"
BOOK_00137,Beyond Adventure,Kazuo Ishiguro,Horror,1985,499,An exciting horror book perfect for beach_read. This exciting story explores themes of growth.,Penguin Random House,English,4.7,4600,9786152307648953,1573933784,https://example.com/covers/book_137.jpg,726111,exciting,beach_read,"exciting,beach_read,horror"
BOOK_00138,Into Future,Kazuo Ishiguro,Sci-Fi,1969,287,An relaxing sci-fi book perfect for travel. This relaxing story explores themes of love.,Hachette,English,5.0,36071,9789445225537486,8019775305,https://example.com/covers/book_138.jpg,29937,relaxing,travel,"relaxing,travel,sci-fi"
BOOK_00139,Forever Dream,Agatha Christie,Romance,2021,162,An melancholic romance book perfect for sunny_day. This melancholic story explores themes of discovery.,Penguin Random House,English,4.9,2566,9786743373843505,5660364823,https://example.com/covers/book_139.jpg,628419,melancholic,sunny_day,"melancholic,sunny_day,romance"
BOOK_00140,A Story,Neil Gaiman,Science,1982,716,An mysterious science book perfect for sunny_day. This mysterious story explores themes of growth.,Cambridge University Press,English,3.2,85404,9785573216254647,8774129825,https://example.com/covers/book_140.jpg,218734,mysterious,sunny_day,"mysterious,sunny_day,science"
BOOK_00141,The Hidden Mystery,Neil Gaiman,Mystery,1978,754,An peaceful mystery book perfect for sunny_day. This peaceful story explores themes of adventure.,Simon & Schuster,English,3.2,6020,9785392633852119,3031253331,https://example.com/covers/book_141.jpg,162317,peaceful,sunny_day,"peaceful,sunny_day,mystery"
BOOK_00142,Beyond Journey,Gabriel Garcia Marquez,Business,2014,506,An uplifting business book perfect for beach_read. This uplifting story explores themes of adventure.,Macmillan,English,3.6,7506,9783487281110611,9917479168,https://example.com/covers/book_142.jpg,354102,uplifting,beach_read,"uplifting,beach_read,business"
BOOK_00143,A Story,Jane Austen,Philosophy,2016,698,An uplifting philosophy book perfect for beach_read. This uplifting story explores themes of discovery.,Macmillan,English,4.7,23731,9787645809726284,2491041052,https://example.com/covers/book_143.jpg,769537,uplifting,beach_read,"uplifting,beach_read,philosophy"
BOOK_00144,A Adventure,J.K. Rowling,Philosophy,1965,678,An dramatic philosophy book perfect for bedtime. This dramatic story explores themes of love.,Oxford University Press,English,4.6,36833,9787264143635182,7502764523,https://example.com/covers/book_144.jpg,543050,dramatic,bedtime,"dramatic,bedtime,philosophy"
