domain,id,title,mood_score,weather_score,time_score,activity_score,normalized_rating,popularity_score,description_length,processed_description,genre,year_normalized
movies,MOV_00173,The Quest,18,2,3,0,0.53846157,1.0,19,intense war film thats perfect snowy night directed damien chazelle movie explores themes friendship,War,-0.5588235
movies,MOV_00174,Battle Fire,11,1,1,0,0.107692316,1.0,19,dramatic action film thats perfect rainy afternoon directed david fincher movie explores themes adventure,Action,-0.44117647
movies,MOV_00175,In Journey,18,5,2,0,0.9538461,1.0,19,intense musical film thats perfect foggy evening directed ridley scott movie explores themes friendship,Musical,-0.29411766
movies,MOV_00176,Beyond Journey,10,4,1,0,0.79999995,1.0,19,mysterious sport film thats perfect stormy afternoon directed james cameron movie explores themes adventure,Sport,-0.64705884
movies,MOV_00177,Beyond Journey,10,2,2,0,0.13846156,1.0,19,mysterious animation film thats perfect snowy evening directed jordan peele movie explores themes mystery,Animation,-1.2058823
movies,MOV_00178,The Quest,11,0,1,0,0.6,1.0,19,dramatic crime film thats perfect sunny afternoon directed david fincher movie explores themes friendship,Crime,-1.0
movies,MOV_00179,In Quest,6,2,1,0,0.24615383,0.71187,19,uplifting thriller film thats perfect snowy afternoon directed damien chazelle movie explores themes adventure,Thriller,0.9117647
movies,MOV_00180,Beyond Journey,0,4,1,0,0.16923076,0.77389,19,dark history film thats perfect stormy afternoon directed steven spielberg movie explores themes adventure,History,-0.05882353
movies,MOV_00181,The Dream,11,4,3,0,0.70769227,1.0,19,dramatic thriller film thats perfect stormy night directed james cameron movie explores themes friendship,Thriller,-1.2058823
movies,MOV_00182,The Journey,0,4,4,0,0.84615386,1.0,19,inspiring crime film thats perfect stormy latenight directed steven spielberg movie explores themes adventure,Crime,-0.3529412
movies,MOV_00183,Mission Thunder,0,0,2,0,0.78461546,1.0,19,dark action film thats perfect sunny evening directed ryan coogler movie explores themes adventure,Action,-0.7058824
movies,MOV_00184,In Story,4,4,0,0,0.15384616,1.0,19,romantic adventure film thats perfect stormy morning directed quentin tarantino movie explores themes love,Adventure,0.1764706
movies,MOV_00185,Beyond Dream,5,3,0,0,0.50769234,1.0,19,melancholic history film thats perfect cloudy morning directed taika waititi movie explores themes friendship,History,0.6764706
movies,MOV_00186,Beyond Story,8,1,4,0,0.26153845,1.0,19,peaceful documentary film thats perfect rainy latenight directed martin scorsese movie explores themes love,Documentary,-1.1764706
movies,MOV_00187,Beyond Journey,0,1,1,0,0.56923074,1.0,19,inspiring sport film thats perfect rainy afternoon directed quentin tarantino movie explores themes love,Sport,0.7352941
movies,MOV_00188,The Story,4,3,1,0,0.61538464,1.0,19,romantic musical film thats perfect cloudy afternoon directed greta gerwig movie explores themes love,Musical,0.7941176
movies,MOV_00189,Mission Fire,0,5,0,0,0.9692308,1.0,19,dark action film thats perfect foggy morning directed ridley scott movie explores themes adventure,Action,-0.20588236
movies,MOV_00190,Beyond Dream,6,4,1,0,0.061538476,1.0,19,uplifting scifi film thats perfect stormy afternoon directed taika waititi movie explores themes mystery,Sci-Fi,0.05882353
movies,MOV_00191,Crazy Tales,10,3,4,0,0.39999998,1.0,19,mysterious comedy film thats perfect cloudy latenight directed quentin tarantino movie explores themes love,Comedy,-0.11764706
movies,MOV_00192,The Dream,6,3,0,0,0.16923076,1.0,19,uplifting animation film thats perfect cloudy morning directed peter jackson movie explores themes redemption,Animation,-0.88235295
movies,MOV_00193,A Journey,3,2,4,0,0.79999995,1.0,19,calm history film thats perfect snowy latenight directed tim burton movie explores themes mystery,History,-1.0
movies,MOV_00194,The Journey,0,5,2,0,0.5538461,1.0,19,funny sport film thats perfect foggy evening directed wes anderson movie explores themes adventure,Sport,0.0
movies,MOV_00195,A Journey,11,3,2,0,0.6769231,1.0,19,dramatic scifi film thats perfect cloudy evening directed christopher nolan movie explores themes mystery,Sci-Fi,-0.9117647
movies,MOV_00196,Beyond Dream,0,2,1,0,0.84615386,1.0,19,funny western film thats perfect snowy afternoon directed bong joonho movie explores themes redemption,Western,0.9117647
movies,MOV_00197,A Dream,0,2,2,0,0.26153845,1.0,19,inspiring drama film thats perfect snowy evening directed ava duvernay movie explores themes love,Drama,-0.64705884
movies,MOV_00198,The Story,2,1,2,0,0.4153846,1.0,19,energetic war film thats perfect rainy evening directed ava duvernay movie explores themes redemption,War,-0.3529412
movies,MOV_00199,Operation Storm,11,1,3,0,0.78461546,1.0,19,dramatic action film thats perfect rainy night directed martin scorsese movie explores themes redemption,Action,0.20588236
movies,MOV_00200,In Story,6,5,0,0,0.6307692,1.0,19,uplifting scifi film thats perfect foggy morning directed david fincher movie explores themes adventure,Sci-Fi,-0.0882353
movies,MOV_00201,Silly Tales,0,5,1,0,0.33846152,1.0,19,inspiring comedy film thats perfect foggy afternoon directed ryan coogler movie explores themes adventure,Comedy,-0.3529412
movies,MOV_00202,The Dream,18,5,0,0,0.36923078,1.0,19,intense musical film thats perfect foggy morning directed tim burton movie explores themes friendship,Musical,0.4117647
movies,MOV_00203,In Quest,18,1,1,0,0.6923077,1.0,19,intense family film thats perfect rainy afternoon directed christopher nolan movie explores themes adventure,Family,-1.0294118
movies,MOV_00204,In Journey,5,3,1,0,0.61538464,1.0,19,melancholic war film thats perfect cloudy afternoon directed tim burton movie explores themes friendship,War,0.85294116
movies,MOV_00205,The Journey,8,0,0,0,0.8307692,1.0,19,peaceful history film thats perfect sunny morning directed ryan coogler movie explores themes redemption,History,-0.23529412
movies,MOV_00206,A Journey,4,2,2,0,0.43076926,1.0,19,romantic biography film thats perfect snowy evening directed quentin tarantino movie explores themes love,Biography,-1.2941177
movies,MOV_00207,The Quest,0,3,2,0,0.8307692,1.0,19,inspiring animation film thats perfect cloudy evening directed ryan coogler movie explores themes mystery,Animation,-0.20588236
movies,MOV_00208,Beyond Story,11,3,2,0,0.61538464,1.0,19,dramatic musical film thats perfect cloudy evening directed ridley scott movie explores themes mystery,Musical,0.32352942
movies,MOV_00209,Operation Fire,0,4,4,0,0.09230768,1.0,19,funny action film thats perfect stormy latenight directed david fincher movie explores themes mystery,Action,0.5
movies,MOV_00210,A Journey,0,2,1,0,0.33846152,1.0,19,dark war film thats perfect snowy afternoon directed steven spielberg movie explores themes friendship,War,0.29411766
movies,MOV_00211,In Journey,0,5,0,0,0.107692316,1.0,19,dark drama film thats perfect foggy morning directed steven spielberg movie explores themes friendship,Drama,0.38235295
movies,MOV_00212,Beyond Dream,10,0,1,0,0.84615386,1.0,19,mysterious western film thats perfect sunny afternoon directed bong joonho movie explores themes friendship,Western,-0.7058824
movies,MOV_00213,In Journey,6,1,3,0,0.13846156,1.0,19,uplifting crime film thats perfect rainy night directed jordan peele movie explores themes love,Crime,0.5882353
movies,MOV_00214,Beyond Journey,8,5,4,0,0.123076916,1.0,19,peaceful mystery film thats perfect foggy latenight directed ava duvernay movie explores themes mystery,Mystery,-1.0882353
movies,MOV_00215,A Story,5,3,4,0,0.6,1.0,19,melancholic war film thats perfect cloudy latenight directed taika waititi movie explores themes mystery,War,-0.8235294
movies,MOV_00216,Soul Dream,18,5,4,0,0.6307692,1.0,19,intense romance film thats perfect foggy latenight directed peter jackson movie explores themes friendship,Romance,0.05882353
movies,MOV_00217,Silent Curse,8,5,4,0,0.2923077,1.0,19,peaceful horror film thats perfect foggy latenight directed jordan peele movie explores themes love,Horror,-0.14705883
movies,MOV_00218,In Story,6,5,2,0,0.20000003,1.0,19,uplifting thriller film thats perfect foggy evening directed steven spielberg movie explores themes adventure,Thriller,-0.4117647
movies,MOV_00219,Beyond Quest,0,5,2,0,0.9692308,0.56515,19,inspiring crime film thats perfect foggy evening directed christopher nolan movie explores themes adventure,Crime,1.0
movies,MOV_00220,A Journey,2,1,4,0,0.123076916,0.42708,19,energetic scifi film thats perfect rainy latenight directed jordan peele movie explores themes adventure,Sci-Fi,-0.38235295
movies,MOV_00221,Soul Story,8,4,2,0,0.49230766,1.0,19,peaceful romance film thats perfect stormy evening directed bong joonho movie explores themes adventure,Romance,-1.3235294
movies,MOV_00222,The Dream,3,1,2,0,0.33846152,1.0,19,calm western film thats perfect rainy evening directed peter jackson movie explores themes friendship,Western,0.5294118
movies,MOV_00223,Funny Mishaps,4,4,2,0,0.030769238,1.0,19,romantic comedy film thats perfect stormy evening directed damien chazelle movie explores themes friendship,Comedy,-0.2647059
movies,MOV_00224,The Scream,3,5,1,0,0.8615385,1.0,19,calm horror film thats perfect foggy afternoon directed quentin tarantino movie explores themes redemption,Horror,-0.85294116
movies,MOV_00225,Funny Stories,4,4,0,0,0.56923074,1.0,19,romantic comedy film thats perfect stormy morning directed tim burton movie explores themes mystery,Comedy,-1.1470588
movies,MOV_00226,The Journey,18,0,2,0,0.9230769,1.0,19,intense western film thats perfect sunny evening directed wes anderson movie explores themes adventure,Western,-1.4705882
movies,MOV_00227,Beyond Dream,8,1,2,0,0.6769231,1.0,19,peaceful fantasy film thats perfect rainy evening directed damien chazelle movie explores themes love,Fantasy,-0.9705882
movies,MOV_00228,In Story,0,5,4,0,0.13846156,1.0,19,inspiring crime film thats perfect foggy latenight directed david fincher movie explores themes friendship,Crime,-0.7058824
movies,MOV_00229,The Dream,5,1,4,0,0.49230766,1.0,19,melancholic western film thats perfect rainy latenight directed damien chazelle movie explores themes redemption,Western,-1.2058823
movies,MOV_00230,In Story,11,4,2,0,0.8153846,1.0,19,dramatic mystery film thats perfect stormy evening directed james cameron movie explores themes love,Mystery,0.8235294
movies,MOV_00231,Forever Promise,10,2,3,0,0.5538461,1.0,19,mysterious romance film thats perfect snowy night directed martin scorsese movie explores themes adventure,Romance,-0.23529412
movies,MOV_00232,Beyond Story,6,4,2,0,0.53846157,1.0,19,uplifting war film thats perfect stormy evening directed ryan coogler movie explores themes redemption,War,0.88235295
movies,MOV_00233,In Journey,8,1,4,0,0.6769231,1.0,19,peaceful war film thats perfect rainy latenight directed taika waititi movie explores themes redemption,War,-1.1470588
movies,MOV_00234,The Dream,10,1,0,0,0.6615385,1.0,19,mysterious fantasy film thats perfect rainy morning directed damien chazelle movie explores themes mystery,Fantasy,0.3529412
movies,MOV_00235,A Quest,8,3,2,0,0.5846154,1.0,19,peaceful adventure film thats perfect cloudy evening directed martin scorsese movie explores themes friendship,Adventure,-0.5
movies,MOV_00236,A Quest,2,1,0,0,0.50769234,1.0,19,energetic sport film thats perfect rainy morning directed peter jackson movie explores themes redemption,Sport,-1.4705882
movies,MOV_00237,Silent Curse,3,4,1,0,0.6461538,1.0,19,calm horror film thats perfect stormy afternoon directed christopher nolan movie explores themes redemption,Horror,0.32352942
movies,MOV_00238,Crazy Mishaps,11,4,0,0,0.876923,1.0,19,dramatic comedy film thats perfect stormy morning directed wes anderson movie explores themes love,Comedy,-0.85294116
movies,MOV_00239,A Dream,2,5,2,0,0.9230769,1.0,19,energetic sport film thats perfect foggy evening directed martin scorsese movie explores themes redemption,Sport,-0.9411765
movies,MOV_00240,The Story,0,4,4,0,0.04615384,1.0,19,dark documentary film thats perfect stormy latenight directed bong joonho movie explores themes friendship,Documentary,-0.9117647
movies,MOV_00241,In Journey,18,4,3,0,0.23076923,1.0,19,intense documentary film thats perfect stormy night directed ryan coogler movie explores themes mystery,Documentary,0.47058824
movies,MOV_00242,Beyond Dream,3,0,0,0,0.5846154,1.0,19,calm crime film thats perfect sunny morning directed taika waititi movie explores themes love,Crime,0.7647059
movies,MOV_00243,In Dream,8,3,1,0,0.4153846,1.0,19,peaceful adventure film thats perfect cloudy afternoon directed bong joonho movie explores themes mystery,Adventure,0.5294118
movies,MOV_00244,Heart Promise,18,1,0,0,0.21538463,1.0,19,intense romance film thats perfect rainy morning directed denis villeneuve movie explores themes friendship,Romance,1.0
movies,MOV_00245,A Dream,5,4,0,0,0.7230769,1.0,19,melancholic drama film thats perfect stormy morning directed greta gerwig movie explores themes friendship,Drama,-1.2352941
movies,MOV_00246,The Story,11,1,0,0,0.3538462,1.0,19,dramatic war film thats perfect rainy morning directed christopher nolan movie explores themes redemption,War,-0.4117647
movies,MOV_00247,The Journey,0,2,4,0,0.90769225,1.0,19,funny war film thats perfect snowy latenight directed damien chazelle movie explores themes adventure,War,-1.4411764
movies,MOV_00248,The Dream,10,0,4,0,0.9538461,1.0,19,mysterious documentary film thats perfect sunny latenight directed bong joonho movie explores themes friendship,Documentary,0.4117647
movies,MOV_00249,Beyond Journey,4,0,3,0,0.6307692,1.0,19,romantic biography film thats perfect sunny night directed david fincher movie explores themes adventure,Biography,0.7352941
movies,MOV_00250,A Quest,10,2,1,0,0.8923077,1.0,19,mysterious mystery film thats perfect snowy afternoon directed james cameron movie explores themes redemption,Mystery,-1.2058823
movies,MOV_00251,A Journey,5,0,3,0,0.61538464,1.0,19,melancholic fantasy film thats perfect sunny night directed bong joonho movie explores themes love,Fantasy,0.85294116
movies,MOV_00252,A Journey,0,3,3,0,0.9384616,0.34244,19,funny adventure film thats perfect cloudy night directed taika waititi movie explores themes adventure,Adventure,0.0
movies,MOV_00253,The Fire,10,4,2,0,0.18461536,1.0,19,mysterious action film thats perfect stormy evening directed david fincher movie explores themes adventure,Action,-0.7058824
