track_id,title,artist,genre,release_year,album,lyrics,tempo,energy,danceability,valence,acousticness,instrumentalness,loudness,speechiness,liveness,popularity,key,mode,time_signature,duration,language,mood,activity,weather_mood,keywords
MUSIC_00096,Through Dream,Imagine Dragons,Rock,2021,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",160,0.171,0.972,0.458,0.318,0.294,-12.0,0.421,0.313,57,7,0,7,236,Korean,playful,gaming,foggy_morning,"playful,gaming,foggy_morning,rock"
MUSIC_00097,Beyond Day,Olivia Rodrigo,Alternative,1999,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",120,0.383,0.753,0.884,0.812,0.226,-2.8,0.378,0.655,18,6,1,7,243,French,dramatic,workout,snowy_day,"dramatic,workout,snowy_day,alternative"
MUSIC_00098,Through Day,Coldplay,Country,2022,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",109,0.477,0.073,0.041,0.339,0.367,-6.2,0.3,0.367,23,9,0,4,322,Spanish,nostalgic,study,rainy_day,"nostalgic,study,rainy_day,country"
MUSIC_00099,Beyond Moment,SZA,Metal,1960,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",116,0.108,0.544,0.606,0.937,0.895,-15.6,0.981,0.558,44,8,0,5,286,Japanese,melancholic,workout,sunny_day,"melancholic,workout,sunny_day,metal"
MUSIC_00100,In Day,Bruno Mars,Metal,1943,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",130,0.104,0.938,0.637,0.884,0.01,-4.6,0.045,0.278,38,9,0,5,160,Spanish,intense,relaxing,sunny_day,"intense,relaxing,sunny_day,metal"
MUSIC_00101,Beyond Night,Coldplay,Gospel,1954,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",158,0.187,0.504,0.228,0.735,0.633,-5.3,0.609,0.557,96,5,1,6,249,French,aggressive,party,foggy_morning,"aggressive,party,foggy_morning,gospel"
MUSIC_00102,In Moment,Drake,Ambient,2002,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",111,0.524,0.249,0.762,0.607,0.439,-12.6,0.265,0.902,9,10,0,7,278,French,mysterious,cooking,foggy_morning,"mysterious,cooking,foggy_morning,ambient"
MUSIC_00103,Beyond Dream,OneRepublic,Funk,2000,Beyond Dream - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",95,0.572,0.717,0.81,0.525,0.513,-7.9,0.4,0.699,94,10,1,7,158,French,romantic,meditation,foggy_morning,"romantic,meditation,foggy_morning,funk"
MUSIC_00104,Tears Tonight,Olivia Rodrigo,Rock,1997,Tears Tonight - Album,"Tears falling like rain, memories remain, walking through the pain alone again",96,0.72,0.019,0.971,0.382,0.435,-8.5,0.226,0.131,3,7,0,7,224,Japanese,sad,working,snowy_day,"sad,working,snowy_day,rock"
MUSIC_00105,Beyond Moment,The Weeknd,Electronic,1995,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",72,0.296,0.057,0.986,0.922,0.413,-8.4,0.099,0.063,12,3,1,5,138,English,peaceful,driving,stormy_night,"peaceful,driving,stormy_night,electronic"
MUSIC_00106,Through Moment,The Weeknd,Reggae,1970,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",77,0.241,0.63,0.274,0.594,0.981,-2.2,0.99,0.754,12,7,1,4,285,English,mysterious,walking,sunny_day,"mysterious,walking,sunny_day,reggae"
MUSIC_00107,The Moment,Harry Styles,Classical,2024,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",74,0.295,0.657,0.948,0.827,0.097,-8.7,0.461,0.275,39,1,0,3,151,Japanese,mysterious,working,snowy_day,"mysterious,working,snowy_day,classical"
MUSIC_00108,Beyond Day,SZA,Alternative,1993,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",95,0.756,0.504,0.764,0.974,0.675,-12.0,0.779,0.462,25,10,1,6,182,Japanese,angry,walking,foggy_morning,"angry,walking,foggy_morning,alternative"
MUSIC_00109,Through Dream,Bruno Mars,Rock,2021,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",113,0.982,0.519,0.872,0.463,0.583,-3.4,0.372,0.321,86,7,1,3,241,Korean,nostalgic,reading,stormy_night,"nostalgic,reading,stormy_night,rock"
MUSIC_00110,Beyond Dream,Olivia Rodrigo,Folk,1967,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",98,0.112,0.938,0.343,0.416,0.566,-15.9,0.72,0.762,8,10,0,4,309,Spanish,playful,party,snowy_day,"playful,party,snowy_day,folk"
MUSIC_00111,The Dream,Coldplay,Reggae,1996,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",140,0.108,0.694,0.588,0.237,0.624,-18.9,0.434,0.702,32,9,1,4,317,Korean,hopeful,cooking,snowy_day,"hopeful,cooking,snowy_day,reggae"
MUSIC_00112,Through Moment,Billie Eilish,Country,1990,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",140,0.522,0.893,0.036,0.223,0.12,-7.3,0.766,0.985,45,1,0,4,304,English,aggressive,relaxing,sunny_day,"aggressive,relaxing,sunny_day,country"
MUSIC_00113,In Night,Billie Eilish,Indie,1961,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",168,0.001,0.215,0.714,0.305,0.051,-3.6,0.302,0.746,14,10,1,5,263,Spanish,playful,cleaning,foggy_morning,"playful,cleaning,foggy_morning,indie"
MUSIC_00114,Beyond Moment,Maroon 5,Ambient,2012,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",110,0.084,0.732,0.99,0.375,0.352,-1.0,0.938,0.263,58,6,0,7,265,English,hopeful,workout,foggy_morning,"hopeful,workout,foggy_morning,ambient"
MUSIC_00115,The Dream,OneRepublic,World,1947,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",79,0.38,0.864,0.494,0.602,0.322,-8.3,0.964,0.309,15,6,1,6,328,English,peaceful,workout,stormy_night,"peaceful,workout,stormy_night,world"
MUSIC_00116,Beyond Moment,The Weeknd,Country,2014,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",80,0.267,0.505,0.225,0.706,0.752,-14.6,0.138,0.584,15,1,0,5,331,Japanese,nostalgic,relaxing,rainy_day,"nostalgic,relaxing,rainy_day,country"
MUSIC_00117,The Moment,Drake,R&B,1957,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",179,0.854,0.175,0.848,0.452,0.65,-4.0,0.741,0.252,45,11,1,7,160,Japanese,aggressive,driving,foggy_morning,"aggressive,driving,foggy_morning,r&b"
MUSIC_00118,Through Day,OneRepublic,Soul,1942,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",72,0.677,0.535,0.185,0.914,0.461,-12.9,0.592,0.484,75,4,0,3,358,French,mysterious,relaxing,snowy_day,"mysterious,relaxing,snowy_day,soul"
MUSIC_00119,Joy Life,Lana Del Rey,Blues,1974,Joy Life - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",71,0.781,0.67,0.707,0.509,0.479,-18.4,0.917,0.314,10,5,1,7,187,French,happy,showering,rainy_day,"happy,showering,rainy_day,blues"
MUSIC_00120,Goodbye Tonight,Drake,Indie,2009,Goodbye Tonight - Album,"Tears falling like rain, memories remain, walking through the pain alone again",154,0.885,0.791,0.011,0.787,0.125,-14.4,0.06,0.627,15,2,1,6,290,Korean,sad,study,sunny_day,"sad,study,sunny_day,indie"
MUSIC_00121,In Dream,Imagine Dragons,R&B,1943,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",115,0.095,0.446,0.589,0.001,0.3,-14.9,0.208,0.232,75,10,0,5,169,Japanese,uplifting,sleeping,snowy_day,"uplifting,sleeping,snowy_day,r&b"
MUSIC_00122,Power Storm,Olivia Rodrigo,Rock,1950,Power Storm - Album,"Through the journey of life, we find our way, in every moment, in every day",102,0.575,0.224,0.907,0.571,0.893,-7.1,0.039,0.242,40,7,1,7,333,Japanese,energetic,study,foggy_morning,"energetic,study,foggy_morning,rock"
MUSIC_00123,In Day,Lana Del Rey,Punk,2017,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",89,0.906,0.605,0.86,0.908,0.706,-2.6,0.922,0.916,51,1,1,4,191,English,contemplative,party,foggy_morning,"contemplative,party,foggy_morning,punk"
MUSIC_00124,In Moment,Ed Sheeran,Alternative,2008,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",117,0.349,0.491,0.615,0.628,0.65,-0.6,0.235,0.327,17,8,1,3,200,Spanish,playful,cleaning,foggy_morning,"playful,cleaning,foggy_morning,alternative"
MUSIC_00125,The Night,Kendrick Lamar,Hip-Hop,2002,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",92,0.604,0.864,0.205,0.596,0.665,-18.9,0.438,0.47,56,5,1,6,147,Japanese,melancholic,study,stormy_night,"melancholic,study,stormy_night,hip-hop"
MUSIC_00126,Beyond Moment,Adele,Pop,2017,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",68,0.32,0.922,0.382,0.05,0.017,-11.9,0.857,0.875,19,3,1,5,358,Japanese,peaceful,driving,sunny_day,"peaceful,driving,sunny_day,pop"
MUSIC_00127,Through Moment,Maroon 5,Pop,2018,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",105,0.816,0.284,0.206,0.404,0.429,-4.1,0.237,0.607,13,7,0,4,236,Korean,dramatic,gaming,snowy_day,"dramatic,gaming,snowy_day,pop"
MUSIC_00128,Through Day,OneRepublic,Jazz,2020,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",76,0.759,0.097,0.805,0.752,0.41,-8.7,0.537,0.796,15,4,0,7,166,Japanese,peaceful,cleaning,snowy_day,"peaceful,cleaning,snowy_day,jazz"
MUSIC_00129,The Night,SZA,Punk,1987,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",81,0.605,0.141,0.681,0.475,0.522,-1.0,0.063,0.147,42,9,1,4,302,Korean,dreamy,meditation,snowy_day,"dreamy,meditation,snowy_day,punk"
MUSIC_00130,Through Day,Bruno Mars,Hip-Hop,1947,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",84,0.786,0.972,0.369,0.839,0.339,-11.2,0.172,0.9,99,0,1,4,287,Korean,dramatic,working,stormy_night,"dramatic,working,stormy_night,hip-hop"
MUSIC_00131,In Day,OneRepublic,Gospel,2024,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",90,0.627,0.357,0.362,0.451,0.585,-19.7,0.309,0.535,45,5,1,7,135,English,hopeful,driving,foggy_morning,"hopeful,driving,foggy_morning,gospel"
MUSIC_00132,The Day,Post Malone,Indie,1987,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",71,0.58,0.287,0.799,0.903,0.467,-17.3,0.424,0.461,86,9,1,6,246,French,hopeful,meditation,rainy_day,"hopeful,meditation,rainy_day,indie"
MUSIC_00133,In Day,Post Malone,Soul,1944,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",134,0.53,0.538,0.047,0.317,0.703,-16.9,0.51,0.896,42,2,1,5,245,Korean,angry,cooking,snowy_day,"angry,cooking,snowy_day,soul"
MUSIC_00134,The Dream,Ed Sheeran,Metal,2016,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",81,0.82,0.584,0.42,0.587,0.437,-11.0,0.698,0.081,98,3,1,6,323,Korean,peaceful,reading,rainy_day,"peaceful,reading,rainy_day,metal"
MUSIC_00135,Tears Soul,Harry Styles,Punk,1991,Tears Soul - Album,"Tears falling like rain, memories remain, walking through the pain alone again",173,0.847,0.383,0.93,0.852,0.144,-5.3,0.87,0.683,52,6,1,7,244,Korean,sad,cooking,sunny_day,"sad,cooking,sunny_day,punk"
MUSIC_00136,Beyond Day,Harry Styles,Rock,1955,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",89,0.51,0.24,0.155,0.418,0.394,-8.5,0.087,0.449,59,5,1,5,296,Japanese,intense,relaxing,stormy_night,"intense,relaxing,stormy_night,rock"
MUSIC_00137,Beyond Moment,Maroon 5,Country,1948,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",115,0.261,0.858,0.152,0.147,0.25,-13.5,0.71,0.747,27,8,0,5,133,English,dreamy,reading,rainy_day,"dreamy,reading,rainy_day,country"
MUSIC_00138,The Moment,Bruno Mars,Blues,1985,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",169,0.942,0.884,0.354,0.552,0.503,-6.0,0.141,0.919,62,11,1,7,354,Japanese,peaceful,study,foggy_morning,"peaceful,study,foggy_morning,blues"
MUSIC_00139,In Moment,The Weeknd,Gospel,1990,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",169,0.624,0.424,0.241,0.105,0.734,-9.3,0.976,0.281,48,11,1,3,219,Spanish,hopeful,driving,stormy_night,"hopeful,driving,stormy_night,gospel"
MUSIC_00140,The Night,Harry Styles,Gospel,1947,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",115,0.389,0.752,0.437,0.888,0.338,-5.6,0.176,0.808,21,8,0,4,242,English,dreamy,cooking,stormy_night,"dreamy,cooking,stormy_night,gospel"
MUSIC_00141,The Dream,Harry Styles,Soul,1941,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",108,0.851,0.332,0.341,0.113,0.172,-16.1,0.792,0.616,49,4,1,6,253,Korean,dreamy,meditation,snowy_day,"dreamy,meditation,snowy_day,soul"
MUSIC_00142,In Dream,Bruno Mars,Punk,1964,In Dream - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",91,0.225,0.949,0.994,0.495,0.665,-19.0,0.806,0.983,67,3,0,5,197,Korean,romantic,walking,sunny_day,"romantic,walking,sunny_day,punk"
MUSIC_00143,Beyond Moment,Harry Styles,Hip-Hop,1958,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",157,0.727,0.015,0.443,0.33,0.803,-1.9,0.744,0.081,99,5,0,7,268,Japanese,euphoric,workout,stormy_night,"euphoric,workout,stormy_night,hip-hop"
MUSIC_00144,Through Dream,The Weeknd,Jazz,2018,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",85,0.783,0.364,0.7,0.377,0.284,-10.8,0.705,0.58,12,3,1,7,281,English,peaceful,study,sunny_day,"peaceful,study,sunny_day,jazz"
MUSIC_00145,The Dream,Maroon 5,World,1992,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",104,0.243,0.485,0.969,0.775,0.5,-9.1,0.026,0.268,58,10,1,6,270,English,angry,working,snowy_day,"angry,working,snowy_day,world"
MUSIC_00146,Through Dream,Lana Del Rey,Hip-Hop,2007,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",168,0.452,0.822,0.28,0.427,0.502,-2.6,0.16,0.56,26,6,1,4,318,Japanese,playful,sleeping,rainy_day,"playful,sleeping,rainy_day,hip-hop"
MUSIC_00147,Beyond Dream,SZA,Pop,1985,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",127,0.268,0.692,0.368,0.0,0.416,-10.0,0.238,0.867,53,9,1,6,223,English,angry,gaming,foggy_morning,"angry,gaming,foggy_morning,pop"
MUSIC_00148,Rain Heart,Maroon 5,Alternative,1962,Rain Heart - Album,"Tears falling like rain, memories remain, walking through the pain alone again",97,0.109,0.618,0.684,0.39,0.611,-5.1,0.041,0.582,27,10,1,6,156,Korean,sad,cooking,foggy_morning,"sad,cooking,foggy_morning,alternative"
MUSIC_00149,Through Day,Drake,Punk,1988,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",161,0.993,0.815,0.876,0.706,0.656,-12.1,0.686,0.135,65,2,1,7,185,Spanish,contemplative,workout,sunny_day,"contemplative,workout,sunny_day,punk"
MUSIC_00150,The Day,Ed Sheeran,Rock,1992,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",95,0.221,0.766,0.772,0.143,0.157,-18.0,0.492,0.533,63,3,0,4,166,Japanese,contemplative,working,snowy_day,"contemplative,working,snowy_day,rock"
MUSIC_00151,Beyond Moment,Coldplay,Folk,1941,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",96,0.686,0.922,0.854,0.175,0.17,-13.2,0.362,0.895,86,6,1,4,271,Korean,intense,working,foggy_morning,"intense,working,foggy_morning,folk"
MUSIC_00152,The Day,Post Malone,Gospel,2019,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",109,0.409,0.849,0.822,0.119,0.597,-0.5,0.639,0.254,3,5,1,4,239,Japanese,nostalgic,reading,sunny_day,"nostalgic,reading,sunny_day,gospel"
MUSIC_00153,The Night,Ariana Grande,Gospel,1955,The Night - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",80,0.701,0.846,0.186,0.236,0.159,-11.5,0.334,0.673,98,11,0,6,304,Japanese,romantic,showering,sunny_day,"romantic,showering,sunny_day,gospel"
MUSIC_00154,The Moment,Bruno Mars,Funk,1961,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",168,0.095,0.528,0.253,0.515,0.545,-2.4,0.242,0.892,16,5,1,4,273,French,mysterious,sleeping,snowy_day,"mysterious,sleeping,snowy_day,funk"
MUSIC_00155,In Night,SZA,Classical,1957,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",149,0.68,0.401,0.698,0.779,0.863,-6.6,0.657,0.744,74,4,0,7,303,Japanese,intense,showering,stormy_night,"intense,showering,stormy_night,classical"
MUSIC_00156,The Dream,Olivia Rodrigo,K-Pop,2008,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",96,0.457,0.222,0.99,0.405,0.921,-19.6,0.45,0.221,53,10,1,5,162,French,angry,party,snowy_day,"angry,party,snowy_day,k-pop"
MUSIC_00157,Beyond Dream,Imagine Dragons,Rock,1999,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",146,0.502,0.886,0.325,0.354,0.878,-0.0,0.406,0.488,20,10,0,3,165,Japanese,uplifting,driving,foggy_morning,"uplifting,driving,foggy_morning,rock"
MUSIC_00158,The Night,OneRepublic,Reggae,1962,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",68,0.455,0.404,0.815,0.917,0.366,-7.0,0.748,0.09,34,5,1,3,243,English,dramatic,cleaning,stormy_night,"dramatic,cleaning,stormy_night,reggae"
MUSIC_00159,In Moment,Coldplay,Hip-Hop,2007,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",150,0.033,0.236,0.645,0.581,0.979,-5.5,0.053,0.088,63,6,1,5,275,French,intense,reading,sunny_day,"intense,reading,sunny_day,hip-hop"
MUSIC_00160,In Dream,Olivia Rodrigo,Reggae,2021,In Dream - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",113,0.749,0.716,0.46,0.173,0.929,-11.4,0.047,0.738,76,1,1,5,272,Spanish,romantic,driving,sunny_day,"romantic,driving,sunny_day,reggae"
